data
0.8684862263962827
0.14785092586533777
-0.897940829940077
0.8725084822162275
0.13548466539195714
-0.8892658426560213
0.1478509258653372
-0.8892658426560215
0.8725084822162272
0.14785092586533777
-0.8892658426560215
0.8725084822162271
